ASSESSMENT_START_TIME;FINDING_UNIQUE_ID;PROVIDER;CHECK_ID;CHECK_TITLE;CHECK_TYPE;STATUS;STATUS_EXTENDED;SERVICE_NAME;SUBSERVICE_NAME;SEVERITY;RESOURCE_TYPE;RESOURCE_DETAILS;RESOURCE_TAGS;DESCRIPTION;RISK;RELATED_URL;REMEDIATION_RECOMMENDATION_TEXT;REMEDIATION_RECOMMENDATION_URL;REMEDIATION_RECOMMENDATION_CODE_NATIVEIAC;REMEDIATION_RECOMMENDATION_CODE_TERRAFORM;REMEDIATION_RECOMMENDATION_CODE_CLI;REMEDIATION_RECOMMENDATION_CODE_OTHER;CATEGORIES;DEPENDS_ON;RELATED_TO;NOTES;TENANT_DOMAIN;SUBSCRIPTION;RESOURCE_ID;RESOURCE_NAME
2023-03-23T14:00:34.847915;prowler-azure-defender_ensure_defender_for_containers_is_on-cimbt-prod-identity-/subscriptions/caf41511-9395-4080-8093-0c882294915d/providers/Microsoft.Security/pricings/Containers;azure;defender_ensure_defender_for_containers_is_on;Ensure That Microsoft Defender for Containers Is Set To 'On' ;;FAIL;Defender plan Defender for Containers from subscription cimbt-prod-identity is set to OFF (pricing tier not standard);defender;;high;AzureDefenderPlan;;[];Ensure That Microsoft Defender for Containers Is Set To 'On' ;Ensure that Microsoft Defender for Cloud is enabled for all your Azure containers. Turning on the Defender for Cloud service enables threat detection for containers, providing threat intelligence, anomaly detection, and behavior analytics.;;By default, Microsoft Defender for Cloud is not enabled for your Azure cloud containers. Enabling the Defender security service for Azure containers allows for advanced security defense against threats, using threat detection capabilities provided by the Microsoft Security Response Center (MSRC).;;;https://docs.bridgecrew.io/docs/ensure-that-azure-defender-is-set-to-on-for-container-registries#terraform;https://www.trendmicro.com/cloudoneconformity/knowledge-base/azure/SecurityCenter/defender-container.html;https://www.trendmicro.com/cloudoneconformity/knowledge-base/azure/SecurityCenter/defender-container.html;;;;;cimbthai.com;cimbt-prod-identity;/subscriptions/caf41511-9395-4080-8093-0c882294915d/providers/Microsoft.Security/pricings/Containers;Defender plan Container Registries
2023-03-23T14:00:34.847915;prowler-azure-defender_ensure_defender_for_containers_is_on-cimbt-prod-management-/subscriptions/fd8f0c4a-52ed-4d8b-870f-430716a430cb/providers/Microsoft.Security/pricings/Containers;azure;defender_ensure_defender_for_containers_is_on;Ensure That Microsoft Defender for Containers Is Set To 'On' ;;FAIL;Defender plan Defender for Containers from subscription cimbt-prod-management is set to OFF (pricing tier not standard);defender;;high;AzureDefenderPlan;;[];Ensure That Microsoft Defender for Containers Is Set To 'On' ;Ensure that Microsoft Defender for Cloud is enabled for all your Azure containers. Turning on the Defender for Cloud service enables threat detection for containers, providing threat intelligence, anomaly detection, and behavior analytics.;;By default, Microsoft Defender for Cloud is not enabled for your Azure cloud containers. Enabling the Defender security service for Azure containers allows for advanced security defense against threats, using threat detection capabilities provided by the Microsoft Security Response Center (MSRC).;;;https://docs.bridgecrew.io/docs/ensure-that-azure-defender-is-set-to-on-for-container-registries#terraform;https://www.trendmicro.com/cloudoneconformity/knowledge-base/azure/SecurityCenter/defender-container.html;https://www.trendmicro.com/cloudoneconformity/knowledge-base/azure/SecurityCenter/defender-container.html;;;;;cimbthai.com;cimbt-prod-management;/subscriptions/fd8f0c4a-52ed-4d8b-870f-430716a430cb/providers/Microsoft.Security/pricings/Containers;Defender plan Container Registries
2023-03-23T14:00:34.847915;prowler-azure-defender_ensure_defender_for_cosmosdb_is_on-cimbt-nonprod-connectivity-/subscriptions/f55248a4-c17a-4212-b404-77b844e6a624/providers/Microsoft.Security/pricings/CosmosDbs;azure;defender_ensure_defender_for_cosmosdb_is_on;Ensure That Microsoft Defender for Cosmos DB Is Set To 'On' ;;FAIL;Defender plan Defender for Cosmos DB from subscription cimbt-nonprod-connectivity is set to OFF (pricing tier not standard);defender;;high;AzureDefenderPlan;;[];Ensure That Microsoft Defender for Cosmos DB Is Set To 'On' ;In scanning Cosmos DB requests within a subscription, requests are compared to a heuristic list of potential security threats. These threats could be a result of a security breach within your services, thus scanning for them could prevent a potential security threat from being introduced.;;By default, Microsoft Defender for Cloud is not enabled for your App Service instances. Enabling the Defender security service for App Service instances allows for advanced security defense using threat detection capabilities provided by Microsoft Security Response Center.;Enable Microsoft Defender for Cosmos DB;;;;;;;;;cimbthai.com;cimbt-nonprod-connectivity;/subscriptions/f55248a4-c17a-4212-b404-77b844e6a624/providers/Microsoft.Security/pricings/CosmosDbs;Defender plan Cosmos DB
2023-03-23T14:00:34.847915;prowler-azure-defender_ensure_defender_for_cosmosdb_is_on-cimbt-nonprod-dataplatform-/subscriptions/9af73930-4be3-4d84-8b57-fe2bcd686f12/providers/Microsoft.Security/pricings/CosmosDbs;azure;defender_ensure_defender_for_cosmosdb_is_on;Ensure That Microsoft Defender for Cosmos DB Is Set To 'On' ;;FAIL;Defender plan Defender for Cosmos DB from subscription cimbt-nonprod-dataplatform is set to OFF (pricing tier not standard);defender;;high;AzureDefenderPlan;;[];Ensure That Microsoft Defender for Cosmos DB Is Set To 'On' ;In scanning Cosmos DB requests within a subscription, requests are compared to a heuristic list of potential security threats. These threats could be a result of a security breach within your services, thus scanning for them could prevent a potential security threat from being introduced.;;By default, Microsoft Defender for Cloud is not enabled for your App Service instances. Enabling the Defender security service for App Service instances allows for advanced security defense using threat detection capabilities provided by Microsoft Security Response Center.;Enable Microsoft Defender for Cosmos DB;;;;;;;;;cimbthai.com;cimbt-nonprod-dataplatform;/subscriptions/9af73930-4be3-4d84-8b57-fe2bcd686f12/providers/Microsoft.Security/pricings/CosmosDbs;Defender plan Cosmos DB
2023-03-23T14:00:34.847915;prowler-azure-defender_ensure_defender_for_cosmosdb_is_on-cimbt-nonprod-identity-/subscriptions/b19705a6-ed1b-4194-8217-92b230681622/providers/Microsoft.Security/pricings/CosmosDbs;azure;defender_ensure_defender_for_cosmosdb_is_on;Ensure That Microsoft Defender for Cosmos DB Is Set To 'On' ;;FAIL;Defender plan Defender for Cosmos DB from subscription cimbt-nonprod-identity is set to OFF (pricing tier not standard);defender;;high;AzureDefenderPlan;;[];Ensure That Microsoft Defender for Cosmos DB Is Set To 'On' ;In scanning Cosmos DB requests within a subscription, requests are compared to a heuristic list of potential security threats. These threats could be a result of a security breach within your services, thus scanning for them could prevent a potential security threat from being introduced.;;By default, Microsoft Defender for Cloud is not enabled for your App Service instances. Enabling the Defender security service for App Service instances allows for advanced security defense using threat detection capabilities provided by Microsoft Security Response Center.;Enable Microsoft Defender for Cosmos DB;;;;;;;;;cimbthai.com;cimbt-nonprod-identity;/subscriptions/b19705a6-ed1b-4194-8217-92b230681622/providers/Microsoft.Security/pricings/CosmosDbs;Defender plan Cosmos DB
2023-03-23T14:00:34.847915;prowler-azure-defender_ensure_defender_for_cosmosdb_is_on-cimbt-nonprod-management-/subscriptions/4542ebcc-44ab-4be7-9a7b-72fb833b2830/providers/Microsoft.Security/pricings/CosmosDbs;azure;defender_ensure_defender_for_cosmosdb_is_on;Ensure That Microsoft Defender for Cosmos DB Is Set To 'On' ;;FAIL;Defender plan Defender for Cosmos DB from subscription cimbt-nonprod-management is set to OFF (pricing tier not standard);defender;;high;AzureDefenderPlan;;[];Ensure That Microsoft Defender for Cosmos DB Is Set To 'On' ;In scanning Cosmos DB requests within a subscription, requests are compared to a heuristic list of potential security threats. These threats could be a result of a security breach within your services, thus scanning for them could prevent a potential security threat from being introduced.;;By default, Microsoft Defender for Cloud is not enabled for your App Service instances. Enabling the Defender security service for App Service instances allows for advanced security defense using threat detection capabilities provided by Microsoft Security Response Center.;Enable Microsoft Defender for Cosmos DB;;;;;;;;;cimbthai.com;cimbt-nonprod-management;/subscriptions/4542ebcc-44ab-4be7-9a7b-72fb833b2830/providers/Microsoft.Security/pricings/CosmosDbs;Defender plan Cosmos DB
2023-03-23T14:00:34.847915;prowler-azure-defender_ensure_defender_for_cosmosdb_is_on-cimbt-nonprod-sandbox-/subscriptions/ea4b1365-6c10-4372-8c33-b5c74dc33e91/providers/Microsoft.Security/pricings/CosmosDbs;azure;defender_ensure_defender_for_cosmosdb_is_on;Ensure That Microsoft Defender for Cosmos DB Is Set To 'On' ;;FAIL;Defender plan Defender for Cosmos DB from subscription cimbt-nonprod-sandbox is set to OFF (pricing tier not standard);defender;;high;AzureDefenderPlan;;[];Ensure That Microsoft Defender for Cosmos DB Is Set To 'On' ;In scanning Cosmos DB requests within a subscription, requests are compared to a heuristic list of potential security threats. These threats could be a result of a security breach within your services, thus scanning for them could prevent a potential security threat from being introduced.;;By default, Microsoft Defender for Cloud is not enabled for your App Service instances. Enabling the Defender security service for App Service instances allows for advanced security defense using threat detection capabilities provided by Microsoft Security Response Center.;Enable Microsoft Defender for Cosmos DB;;;;;;;;;cimbthai.com;cimbt-nonprod-sandbox;/subscriptions/ea4b1365-6c10-4372-8c33-b5c74dc33e91/providers/Microsoft.Security/pricings/CosmosDbs;Defender plan Cosmos DB
2023-03-23T14:00:34.847915;prowler-azure-defender_ensure_defender_for_cosmosdb_is_on-cimbt-prod-avd-/subscriptions/221eb636-849b-4154-aa86-17073604a3f6/providers/Microsoft.Security/pricings/CosmosDbs;azure;defender_ensure_defender_for_cosmosdb_is_on;Ensure That Microsoft Defender for Cosmos DB Is Set To 'On' ;;FAIL;Defender plan Defender for Cosmos DB from subscription cimbt-prod-avd is set to OFF (pricing tier not standard);defender;;high;AzureDefenderPlan;;[];Ensure That Microsoft Defender for Cosmos DB Is Set To 'On' ;In scanning Cosmos DB requests within a subscription, requests are compared to a heuristic list of potential security threats. These threats could be a result of a security breach within your services, thus scanning for them could prevent a potential security threat from being introduced.;;By default, Microsoft Defender for Cloud is not enabled for your App Service instances. Enabling the Defender security service for App Service instances allows for advanced security defense using threat detection capabilities provided by Microsoft Security Response Center.;Enable Microsoft Defender for Cosmos DB;;;;;;;;;cimbthai.com;cimbt-prod-avd;/subscriptions/221eb636-849b-4154-aa86-17073604a3f6/providers/Microsoft.Security/pricings/CosmosDbs;Defender plan Cosmos DB
2023-03-23T14:00:34.847915;prowler-azure-defender_ensure_defender_for_cosmosdb_is_on-cimbt-prod-connectivity-/subscriptions/9edc99ad-3c0f-4d9a-adff-2ebf66b42f2e/providers/Microsoft.Security/pricings/CosmosDbs;azure;defender_ensure_defender_for_cosmosdb_is_on;Ensure That Microsoft Defender for Cosmos DB Is Set To 'On' ;;FAIL;Defender plan Defender for Cosmos DB from subscription cimbt-prod-connectivity is set to OFF (pricing tier not standard);defender;;high;AzureDefenderPlan;;[];Ensure That Microsoft Defender for Cosmos DB Is Set To 'On' ;In scanning Cosmos DB requests within a subscription, requests are compared to a heuristic list of potential security threats. These threats could be a result of a security breach within your services, thus scanning for them could prevent a potential security threat from being introduced.;;By default, Microsoft Defender for Cloud is not enabled for your App Service instances. Enabling the Defender security service for App Service instances allows for advanced security defense using threat detection capabilities provided by Microsoft Security Response Center.;Enable Microsoft Defender for Cosmos DB;;;;;;;;;cimbthai.com;cimbt-prod-connectivity;/subscriptions/9edc99ad-3c0f-4d9a-adff-2ebf66b42f2e/providers/Microsoft.Security/pricings/CosmosDbs;Defender plan Cosmos DB
2023-03-23T14:00:34.847915;prowler-azure-defender_ensure_defender_for_cosmosdb_is_on-cimbt-prod-dataplatform-/subscriptions/c07a5736-0c95-498b-ac22-cb7a367fe26c/providers/Microsoft.Security/pricings/CosmosDbs;azure;defender_ensure_defender_for_cosmosdb_is_on;Ensure That Microsoft Defender for Cosmos DB Is Set To 'On' ;;FAIL;Defender plan Defender for Cosmos DB from subscription cimbt-prod-dataplatform is set to OFF (pricing tier not standard);defender;;high;AzureDefenderPlan;;[];Ensure That Microsoft Defender for Cosmos DB Is Set To 'On' ;In scanning Cosmos DB requests within a subscription, requests are compared to a heuristic list of potential security threats. These threats could be a result of a security breach within your services, thus scanning for them could prevent a potential security threat from being introduced.;;By default, Microsoft Defender for Cloud is not enabled for your App Service instances. Enabling the Defender security service for App Service instances allows for advanced security defense using threat detection capabilities provided by Microsoft Security Response Center.;Enable Microsoft Defender for Cosmos DB;;;;;;;;;cimbthai.com;cimbt-prod-dataplatform;/subscriptions/c07a5736-0c95-498b-ac22-cb7a367fe26c/providers/Microsoft.Security/pricings/CosmosDbs;Defender plan Cosmos DB
2023-03-23T14:00:34.847915;prowler-azure-defender_ensure_defender_for_cosmosdb_is_on-cimbt-prod-identity-/subscriptions/caf41511-9395-4080-8093-0c882294915d/providers/Microsoft.Security/pricings/CosmosDbs;azure;defender_ensure_defender_for_cosmosdb_is_on;Ensure That Microsoft Defender for Cosmos DB Is Set To 'On' ;;FAIL;Defender plan Defender for Cosmos DB from subscription cimbt-prod-identity is set to OFF (pricing tier not standard);defender;;high;AzureDefenderPlan;;[];Ensure That Microsoft Defender for Cosmos DB Is Set To 'On' ;In scanning Cosmos DB requests within a subscription, requests are compared to a heuristic list of potential security threats. These threats could be a result of a security breach within your services, thus scanning for them could prevent a potential security threat from being introduced.;;By default, Microsoft Defender for Cloud is not enabled for your App Service instances. Enabling the Defender security service for App Service instances allows for advanced security defense using threat detection capabilities provided by Microsoft Security Response Center.;Enable Microsoft Defender for Cosmos DB;;;;;;;;;cimbthai.com;cimbt-prod-identity;/subscriptions/caf41511-9395-4080-8093-0c882294915d/providers/Microsoft.Security/pricings/CosmosDbs;Defender plan Cosmos DB
2023-03-23T14:00:34.847915;prowler-azure-defender_ensure_defender_for_cosmosdb_is_on-cimbt-prod-management-/subscriptions/fd8f0c4a-52ed-4d8b-870f-430716a430cb/providers/Microsoft.Security/pricings/CosmosDbs;azure;defender_ensure_defender_for_cosmosdb_is_on;Ensure That Microsoft Defender for Cosmos DB Is Set To 'On' ;;FAIL;Defender plan Defender for Cosmos DB from subscription cimbt-prod-management is set to OFF (pricing tier not standard);defender;;high;AzureDefenderPlan;;[];Ensure That Microsoft Defender for Cosmos DB Is Set To 'On' ;In scanning Cosmos DB requests within a subscription, requests are compared to a heuristic list of potential security threats. These threats could be a result of a security breach within your services, thus scanning for them could prevent a potential security threat from being introduced.;;By default, Microsoft Defender for Cloud is not enabled for your App Service instances. Enabling the Defender security service for App Service instances allows for advanced security defense using threat detection capabilities provided by Microsoft Security Response Center.;Enable Microsoft Defender for Cosmos DB;;;;;;;;;cimbthai.com;cimbt-prod-management;/subscriptions/fd8f0c4a-52ed-4d8b-870f-430716a430cb/providers/Microsoft.Security/pricings/CosmosDbs;Defender plan Cosmos DB
2023-03-23T14:00:34.847915;prowler-azure-defender_ensure_defender_for_databases_is_on-cimbt-nonprod-connectivity-/subscriptions/f55248a4-c17a-4212-b404-77b844e6a624/providers/Microsoft.Security/pricings/SqlServers;azure;defender_ensure_defender_for_databases_is_on;Ensure That Microsoft Defender for Databases Is Set To 'On' ;;FAIL;Defender plan Defender for Databases from subscription cimbt-nonprod-connectivity is set to OFF (pricing tier not standard);defender;;high;AzureDefenderPlan;;[];Ensure That Microsoft Defender for Databases Is Set To 'On' ;Enabling Microsoft Defender for Azure SQL Databases allows your organization more granular control of the infrastructure running your database software;;Enable Microsoft Defender for Azure SQL Databases;;;;;;;;;;cimbthai.com;cimbt-nonprod-connectivity;/subscriptions/f55248a4-c17a-4212-b404-77b844e6a624/providers/Microsoft.Security/pricings/SqlServers;Defender plan Databases
2023-03-23T14:00:34.847915;prowler-azure-defender_ensure_defender_for_databases_is_on-cimbt-nonprod-dataplatform-/subscriptions/9af73930-4be3-4d84-8b57-fe2bcd686f12/providers/Microsoft.Security/pricings/SqlServers;azure;defender_ensure_defender_for_databases_is_on;Ensure That Microsoft Defender for Databases Is Set To 'On' ;;FAIL;Defender plan Defender for Databases from subscription cimbt-nonprod-dataplatform is set to OFF (pricing tier not standard);defender;;high;AzureDefenderPlan;;[];Ensure That Microsoft Defender for Databases Is Set To 'On' ;Enabling Microsoft Defender for Azure SQL Databases allows your organization more granular control of the infrastructure running your database software;;Enable Microsoft Defender for Azure SQL Databases;;;;;;;;;;cimbthai.com;cimbt-nonprod-dataplatform;/subscriptions/9af73930-4be3-4d84-8b57-fe2bcd686f12/providers/Microsoft.Security/pricings/SqlServers;Defender plan Databases
2023-03-23T14:00:34.847915;prowler-azure-defender_ensure_defender_for_databases_is_on-cimbt-nonprod-identity-/subscriptions/b19705a6-ed1b-4194-8217-92b230681622/providers/Microsoft.Security/pricings/SqlServers;azure;defender_ensure_defender_for_databases_is_on;Ensure That Microsoft Defender for Databases Is Set To 'On' ;;FAIL;Defender plan Defender for Databases from subscription cimbt-nonprod-identity is set to OFF (pricing tier not standard);defender;;high;AzureDefenderPlan;;[];Ensure That Microsoft Defender for Databases Is Set To 'On' ;Enabling Microsoft Defender for Azure SQL Databases allows your organization more granular control of the infrastructure running your database software;;Enable Microsoft Defender for Azure SQL Databases;;;;;;;;;;cimbthai.com;cimbt-nonprod-identity;/subscriptions/b19705a6-ed1b-4194-8217-92b230681622/providers/Microsoft.Security/pricings/SqlServers;Defender plan Databases
2023-03-23T14:00:34.847915;prowler-azure-defender_ensure_defender_for_databases_is_on-cimbt-nonprod-management-/subscriptions/4542ebcc-44ab-4be7-9a7b-72fb833b2830/providers/Microsoft.Security/pricings/SqlServers;azure;defender_ensure_defender_for_databases_is_on;Ensure That Microsoft Defender for Databases Is Set To 'On' ;;FAIL;Defender plan Defender for Databases from subscription cimbt-nonprod-management is set to OFF (pricing tier not standard);defender;;high;AzureDefenderPlan;;[];Ensure That Microsoft Defender for Databases Is Set To 'On' ;Enabling Microsoft Defender for Azure SQL Databases allows your organization more granular control of the infrastructure running your database software;;Enable Microsoft Defender for Azure SQL Databases;;;;;;;;;;cimbthai.com;cimbt-nonprod-management;/subscriptions/4542ebcc-44ab-4be7-9a7b-72fb833b2830/providers/Microsoft.Security/pricings/SqlServers;Defender plan Databases
2023-03-23T14:00:34.847915;prowler-azure-defender_ensure_defender_for_databases_is_on-cimbt-nonprod-sandbox-/subscriptions/ea4b1365-6c10-4372-8c33-b5c74dc33e91/providers/Microsoft.Security/pricings/SqlServers;azure;defender_ensure_defender_for_databases_is_on;Ensure That Microsoft Defender for Databases Is Set To 'On' ;;FAIL;Defender plan Defender for Databases from subscription cimbt-nonprod-sandbox is set to OFF (pricing tier not standard);defender;;high;AzureDefenderPlan;;[];Ensure That Microsoft Defender for Databases Is Set To 'On' ;Enabling Microsoft Defender for Azure SQL Databases allows your organization more granular control of the infrastructure running your database software;;Enable Microsoft Defender for Azure SQL Databases;;;;;;;;;;cimbthai.com;cimbt-nonprod-sandbox;/subscriptions/ea4b1365-6c10-4372-8c33-b5c74dc33e91/providers/Microsoft.Security/pricings/SqlServers;Defender plan Databases
2023-03-23T14:00:34.847915;prowler-azure-defender_ensure_defender_for_databases_is_on-cimbt-prod-avd-/subscriptions/221eb636-849b-4154-aa86-17073604a3f6/providers/Microsoft.Security/pricings/SqlServers;azure;defender_ensure_defender_for_databases_is_on;Ensure That Microsoft Defender for Databases Is Set To 'On' ;;FAIL;Defender plan Defender for Databases from subscription cimbt-prod-avd is set to OFF (pricing tier not standard);defender;;high;AzureDefenderPlan;;[];Ensure That Microsoft Defender for Databases Is Set To 'On' ;Enabling Microsoft Defender for Azure SQL Databases allows your organization more granular control of the infrastructure running your database software;;Enable Microsoft Defender for Azure SQL Databases;;;;;;;;;;cimbthai.com;cimbt-prod-avd;/subscriptions/221eb636-849b-4154-aa86-17073604a3f6/providers/Microsoft.Security/pricings/SqlServers;Defender plan Databases
2023-03-23T14:00:34.847915;prowler-azure-defender_ensure_defender_for_databases_is_on-cimbt-prod-connectivity-/subscriptions/9edc99ad-3c0f-4d9a-adff-2ebf66b42f2e/providers/Microsoft.Security/pricings/SqlServers;azure;defender_ensure_defender_for_databases_is_on;Ensure That Microsoft Defender for Databases Is Set To 'On' ;;FAIL;Defender plan Defender for Databases from subscription cimbt-prod-connectivity is set to OFF (pricing tier not standard);defender;;high;AzureDefenderPlan;;[];Ensure That Microsoft Defender for Databases Is Set To 'On' ;Enabling Microsoft Defender for Azure SQL Databases allows your organization more granular control of the infrastructure running your database software;;Enable Microsoft Defender for Azure SQL Databases;;;;;;;;;;cimbthai.com;cimbt-prod-connectivity;/subscriptions/9edc99ad-3c0f-4d9a-adff-2ebf66b42f2e/providers/Microsoft.Security/pricings/SqlServers;Defender plan Databases
2023-03-23T14:00:34.847915;prowler-azure-defender_ensure_defender_for_databases_is_on-cimbt-prod-dataplatform-/subscriptions/c07a5736-0c95-498b-ac22-cb7a367fe26c/providers/Microsoft.Security/pricings/SqlServers;azure;defender_ensure_defender_for_databases_is_on;Ensure That Microsoft Defender for Databases Is Set To 'On' ;;FAIL;Defender plan Defender for Databases from subscription cimbt-prod-dataplatform is set to OFF (pricing tier not standard);defender;;high;AzureDefenderPlan;;[];Ensure That Microsoft Defender for Databases Is Set To 'On' ;Enabling Microsoft Defender for Azure SQL Databases allows your organization more granular control of the infrastructure running your database software;;Enable Microsoft Defender for Azure SQL Databases;;;;;;;;;;cimbthai.com;cimbt-prod-dataplatform;/subscriptions/c07a5736-0c95-498b-ac22-cb7a367fe26c/providers/Microsoft.Security/pricings/SqlServers;Defender plan Databases
2023-03-23T14:00:34.847915;prowler-azure-defender_ensure_defender_for_databases_is_on-cimbt-prod-identity-/subscriptions/caf41511-9395-4080-8093-0c882294915d/providers/Microsoft.Security/pricings/SqlServers;azure;defender_ensure_defender_for_databases_is_on;Ensure That Microsoft Defender for Databases Is Set To 'On' ;;FAIL;Defender plan Defender for Databases from subscription cimbt-prod-identity is set to OFF (pricing tier not standard);defender;;high;AzureDefenderPlan;;[];Ensure That Microsoft Defender for Databases Is Set To 'On' ;Enabling Microsoft Defender for Azure SQL Databases allows your organization more granular control of the infrastructure running your database software;;Enable Microsoft Defender for Azure SQL Databases;;;;;;;;;;cimbthai.com;cimbt-prod-identity;/subscriptions/caf41511-9395-4080-8093-0c882294915d/providers/Microsoft.Security/pricings/SqlServers;Defender plan Databases
2023-03-23T14:00:34.847915;prowler-azure-defender_ensure_defender_for_databases_is_on-cimbt-prod-management-/subscriptions/fd8f0c4a-52ed-4d8b-870f-430716a430cb/providers/Microsoft.Security/pricings/SqlServers;azure;defender_ensure_defender_for_databases_is_on;Ensure That Microsoft Defender for Databases Is Set To 'On' ;;FAIL;Defender plan Defender for Databases from subscription cimbt-prod-management is set to OFF (pricing tier not standard);defender;;high;AzureDefenderPlan;;[];Ensure That Microsoft Defender for Databases Is Set To 'On' ;Enabling Microsoft Defender for Azure SQL Databases allows your organization more granular control of the infrastructure running your database software;;Enable Microsoft Defender for Azure SQL Databases;;;;;;;;;;cimbthai.com;cimbt-prod-management;/subscriptions/fd8f0c4a-52ed-4d8b-870f-430716a430cb/providers/Microsoft.Security/pricings/SqlServers;Defender plan Databases
2023-03-23T14:00:34.847915;prowler-azure-defender_ensure_defender_for_dns_is_on-cimbt-nonprod-connectivity-/subscriptions/f55248a4-c17a-4212-b404-77b844e6a624/providers/Microsoft.Security/pricings/Dns;azure;defender_ensure_defender_for_dns_is_on;Ensure That Microsoft Defender for DNS Is Set To 'On' ;;PASS;Defender plan Defender for DNS from subscription cimbt-nonprod-connectivity is set to ON (pricing tier standard);defender;;high;AzureDefenderPlan;;[];Ensure That Microsoft Defender for DNS Is Set To 'On' ;DNS lookups within a subscription are scanned and compared to a dynamic list of websites that might be potential security threats. These threats could be a result of a security breach within your services, thus scanning for them could prevent a potential security threat from being introduced.;;By default, Microsoft Defender for Cloud is not enabled for your App Service instances. Enabling the Defender security service for App Service instances allows for advanced security defense using threat detection capabilities provided by Microsoft Security Response Center.;;;;;;;;;;cimbthai.com;cimbt-nonprod-connectivity;/subscriptions/f55248a4-c17a-4212-b404-77b844e6a624/providers/Microsoft.Security/pricings/Dns;Defender plan DNS
2023-03-23T14:00:34.847915;prowler-azure-defender_ensure_defender_for_dns_is_on-cimbt-nonprod-dataplatform-/subscriptions/9af73930-4be3-4d84-8b57-fe2bcd686f12/providers/Microsoft.Security/pricings/Dns;azure;defender_ensure_defender_for_dns_is_on;Ensure That Microsoft Defender for DNS Is Set To 'On' ;;FAIL;Defender plan Defender for DNS from subscription cimbt-nonprod-dataplatform is set to OFF (pricing tier not standard);defender;;high;AzureDefenderPlan;;[];Ensure That Microsoft Defender for DNS Is Set To 'On' ;DNS lookups within a subscription are scanned and compared to a dynamic list of websites that might be potential security threats. These threats could be a result of a security breach within your services, thus scanning for them could prevent a potential security threat from being introduced.;;By default, Microsoft Defender for Cloud is not enabled for your App Service instances. Enabling the Defender security service for App Service instances allows for advanced security defense using threat detection capabilities provided by Microsoft Security Response Center.;;;;;;;;;;cimbthai.com;cimbt-nonprod-dataplatform;/subscriptions/9af73930-4be3-4d84-8b57-fe2bcd686f12/providers/Microsoft.Security/pricings/Dns;Defender plan DNS
2023-03-23T14:00:34.847915;prowler-azure-defender_ensure_defender_for_dns_is_on-cimbt-nonprod-identity-/subscriptions/b19705a6-ed1b-4194-8217-92b230681622/providers/Microsoft.Security/pricings/Dns;azure;defender_ensure_defender_for_dns_is_on;Ensure That Microsoft Defender for DNS Is Set To 'On' ;;FAIL;Defender plan Defender for DNS from subscription cimbt-nonprod-identity is set to OFF (pricing tier not standard);defender;;high;AzureDefenderPlan;;[];Ensure That Microsoft Defender for DNS Is Set To 'On' ;DNS lookups within a subscription are scanned and compared to a dynamic list of websites that might be potential security threats. These threats could be a result of a security breach within your services, thus scanning for them could prevent a potential security threat from being introduced.;;By default, Microsoft Defender for Cloud is not enabled for your App Service instances. Enabling the Defender security service for App Service instances allows for advanced security defense using threat detection capabilities provided by Microsoft Security Response Center.;;;;;;;;;;cimbthai.com;cimbt-nonprod-identity;/subscriptions/b19705a6-ed1b-4194-8217-92b230681622/providers/Microsoft.Security/pricings/Dns;Defender plan DNS
2023-03-23T14:00:34.847915;prowler-azure-defender_ensure_defender_for_dns_is_on-cimbt-nonprod-management-/subscriptions/4542ebcc-44ab-4be7-9a7b-72fb833b2830/providers/Microsoft.Security/pricings/Dns;azure;defender_ensure_defender_for_dns_is_on;Ensure That Microsoft Defender for DNS Is Set To 'On' ;;PASS;Defender plan Defender for DNS from subscription cimbt-nonprod-management is set to ON (pricing tier standard);defender;;high;AzureDefenderPlan;;[];Ensure That Microsoft Defender for DNS Is Set To 'On' ;DNS lookups within a subscription are scanned and compared to a dynamic list of websites that might be potential security threats. These threats could be a result of a security breach within your services, thus scanning for them could prevent a potential security threat from being introduced.;;By default, Microsoft Defender for Cloud is not enabled for your App Service instances. Enabling the Defender security service for App Service instances allows for advanced security defense using threat detection capabilities provided by Microsoft Security Response Center.;;;;;;;;;;cimbthai.com;cimbt-nonprod-management;/subscriptions/4542ebcc-44ab-4be7-9a7b-72fb833b2830/providers/Microsoft.Security/pricings/Dns;Defender plan DNS
2023-03-23T14:00:34.847915;prowler-azure-defender_ensure_defender_for_dns_is_on-cimbt-nonprod-sandbox-/subscriptions/ea4b1365-6c10-4372-8c33-b5c74dc33e91/providers/Microsoft.Security/pricings/Dns;azure;defender_ensure_defender_for_dns_is_on;Ensure That Microsoft Defender for DNS Is Set To 'On' ;;FAIL;Defender plan Defender for DNS from subscription cimbt-nonprod-sandbox is set to OFF (pricing tier not standard);defender;;high;AzureDefenderPlan;;[];Ensure That Microsoft Defender for DNS Is Set To 'On' ;DNS lookups within a subscription are scanned and compared to a dynamic list of websites that might be potential security threats. These threats could be a result of a security breach within your services, thus scanning for them could prevent a potential security threat from being introduced.;;By default, Microsoft Defender for Cloud is not enabled for your App Service instances. Enabling the Defender security service for App Service instances allows for advanced security defense using threat detection capabilities provided by Microsoft Security Response Center.;;;;;;;;;;cimbthai.com;cimbt-nonprod-sandbox;/subscriptions/ea4b1365-6c10-4372-8c33-b5c74dc33e91/providers/Microsoft.Security/pricings/Dns;Defender plan DNS
